ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad
2468,2336,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,5308.139535,3.0,55.0,64.0,62500,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,105.8,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.6,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,POCO AFECTADAS,SI,NO,SI,SI,REGULAR,60.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,71.67,0.0,0.0,28.33,0.0,0.0,0.0,0.0,0.0,28.33,0.0,0.0,71.67,0.0,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,80.33523138,33.392,24.58,28.986,8.812,9281.096944,0.36,54.4,0.08,82.48
2472,2341,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,3623.255814,5.0,47.0,78.0,70000,16,0,0,0,0,0,0,2,1,0,0,0,5,0,0.0,0.0,161.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,81.00764517,33.33333333,24.52727273,28.93030303,8.806060606,12497.83076,0.393939394,74.7,0.060606061,82.48484848
2474,2333,Mecanizado,NO,P4082 (Pioneer),Algodón,NO,Manual,NO,2412.790698,5.0,45.0,78.0,62500,9,0,0,0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.7,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,SI,1.0,16.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,MUY AFECTADAS,SI,NO,SI,SI,REGULAR,30.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,78.68581308,33.49677419,24.37741935,28.93709677,9.119354839,11765.41691,0.290322581,122.6,0.193548387,81.75623935
2501,2357,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,3579.069767,5.0,45.0,67.0,70000,16,0,0,0,0,0,0,2,1,0,0,0,4,0,0.0,0.0,172.5,0,0.0,0.0,0,0.0,0.0,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,80.33523138,33.56,24.55,29.055,9.01,7575.235971,0.35,43.0,0.1,82.0
2502,2035,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,2812.790698,4.0,48.0,81.0,60000,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22.0,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60.0,BUENO,NINGUNO,0.0,0.0,0.0,26.67,0.0,73.33,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2225,24.3225,28.7725,8.9,14180.50395,0.35,234.7,0.2,80.625,34.39310345,24.57732052,29.48521198,9.81578293,24390.03912,0.551724138,333.7,0.155172414,79.29690653,33.27777778,24.47222222,28.875,8.805555556,13444.3669,0.333333333,210.2,0.222222222,82.38888889
2503,2036,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2883.72093,5.0,46.0,104.0,55000,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,42.0,MUY AFECTADAS,NO,NO,SI,NO,ESPACIADO,42.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,23.33,0.0,0.0,0.0,76.67,0.0,76.67,23.33,0.0,0.0,0.0,0.0,0.0,0.0,34.59495414,23.88223298,29.23859356,10.71272116,16391.72833,0.55,99.3,0.1,79.98213791,32.77241379,23.75219702,28.26230541,9.020216776,22569.10823,0.189655172,403.5,0.206896552,86.72083996,32.24827586,24.64746319,28.44786953,7.600812673,21991.62489,0.034482759,321.6,0.206896552,87.8303767
2504,2038,Mecanizado,SI,DK 234 YGRR,Algodón,NO,Manual,NO,3337.209302,4.0,47.0,79.0,55000,10,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,29.0,PLANTAS NORMALES,NO,NO,SI,SI,BUENO,29.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,48.33,51.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.30909091,24.51515152,28.91212121,8.793939394,12391.87474,0.363636364,64.9,0.060606061,82.54545455
2506,2359,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,SI,Manual,SI,4651.162791,5.0,46.0,71.0,70000,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,103.5,0,0.0,0.0,0,0.0,0.0,0,0,0,2,5.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,17.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.8925,24.79,29.34125,9.1025,15447.87574,0.45,118.3,0.075,79.06942897,33.91724138,24.34283776,29.13003957,9.57440362,22537.00573,0.465517241,306.6,0.189655172,80.33523138,33.392,24.58,28.986,8.812,9281.096944,0.36,54.4,0.08,82.48
2507,2360,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,5511.627907,5.0,48.0,79.0,71000,16,1,0,0,0,0,0,2,1,0,0,1,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,60.0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,78.68581308,33.54857143,24.32285714,28.93571429,9.225714286,13408.14189,0.342857143,122.6,0.171428571,81.52695485
2508,2361,Mecanizado,NO,Otro,Algodón,SI,Manual,NO,5116.27907,5.0,48.0,80.0,71000,16,1,0,0,0,0,0,0,1,0,0,0,3,0,0.0,0.0,68.0,0,0.0,4.4,0,0.0,49.8,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,53.33,46.67,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.41666667,24.53888889,28.97777778,8.877777778,13699.2901,0.388888889,86.1,0.083333333,82.36111111
2510,2363,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Manual,SI,5116.27907,30.0,49.0,67.0,70000,16,1,0,0,0,0,0,0,1,0,0,0,4,0,0.0,0.0,66.0,0,0.0,4.0,0,0.0,48.0,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,78.68581308,33.48979592,24.43061224,28.96020408,9.059183673,18609.20921,0.387755102,144.1,0.12244898,81.92741673
2511,2364,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,5577.906977,5.0,46.0,77.0,71000,16,0,0,0,0,0,0,2,1,0,0,1,3,0,0.0,0.0,96.0,0,0.0,0.0,0,0.0,15.0,0,0,0,4,4.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.0025,24.7725,29.3875,9.23,15588.595,0.475,104.6,0.05,78.76942897,33.85517241,24.308355,29.08176371,9.546817413,22479.5339,0.448275862,306.6,0.189655172,80.52488655,33.36774194,24.64516129,29.00645161,8.722580645,11549.43507,0.387096774,64.5,0.064516129,82.70967742
2523,2039,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3432.55814,4.0,47.0,83.0,55000,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,7.0,SIN ROCAS,SI,13.0,10.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16.0,MUY AFECTADAS,NO,NO,NO,NO,ESPACIADO,16.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,46.67,0.0,53.33,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3075,24.3575,28.8325,8.95,15132.60815,0.35,181.1,0.125,80.44442897,34.31724138,24.54283776,29.43003957,9.77440362,22715.79005,0.534482759,272.6,0.155172414,79.45592103,33.25945946,24.52972973,28.89459459,8.72972973,13839.01049,0.351351351,98.7,0.108108108,82.51351351
2525,2040,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,3579.069767,4.0,46.0,91.0,60000,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,40.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,0.0,38.33,0.0,0.0,0.0,61.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49495414,23.79545948,28.64520681,9.699494656,14490.6314,0.325,227.5,0.2,81.09887969,33.52413793,23.81323732,28.66868762,9.710900612,23999.98415,0.362068966,351.2,0.172413793,85.65273448,32.44545455,24.31104707,28.37825081,8.134407478,17024.89876,0.022727273,254.7,0.227272727,86.00170341
2526,2041,Mecanizado,NO,DK 234 YGRR,Algodón,NO,Manual,NO,2383.72093,4.0,44.0,85.0,55000,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26.0,MUY AFECTADAS,NO,NO,SI,NO,ESPACIADO,26.0,LENTO A MUY LENTO,NINGUNO,0.0,41.67,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69495414,23.81473549,28.75484481,9.880218651,14672.54442,0.35,227.5,0.2,80.82387969,33.42068966,23.75522131,28.58795548,9.665468346,23841.36953,0.344827586,367.2,0.189655172,85.83182313,32.43333333,24.17917035,28.30625184,8.254162985,13723.57761,0.027777778,192.7,0.194444444,85.76910578
2535,2375,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,5308.139535,5.0,48.0,87.0,71000,16,0,0,0,0,0,0,2,2,0,0,1,1,0,0.0,0.0,80.0,0,0.0,0.0,0,0.0,45.0,0,0,0,7,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,34.6825,25.0675,29.875,9.615,15731.78276,0.6,61.7,0.05,77.56942897,33.48275862,24.17559638,28.8291775,9.307162241,22218.0579,0.362068966,318.0,0.206896552,81.42143827,33.28372093,24.57209302,28.92790698,8.711627907,15873.80765,0.395348837,168.8,0.069767442,82.46511628
2536,2376,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,3579.069767,5.0,46.0,76.0,70000,16,0,0,0,0,0,0,2,1,0,0,0,3,0,0.0,0.0,161.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,5.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,34.3675,24.8875,29.6275,9.48,15771.33664,0.525,98.2,0.05,77.96942897,33.67586207,24.31525155,28.99555681,9.360610517,22303.83284,0.413793103,317.6,0.206896552,81.00764517,33.43333333,24.62666667,29.03,8.806666667,11306.31,0.433333333,74.7,0.066666667,82.7
2540,2328,Mecanizado,SI,DK 234,Algodón,SI,Manual,SI,2046.511628,5.0,85.0,41.0,42000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.3775,24.48,28.92875,8.8975,15307.86942,0.45,188.0,0.15,80.9,34.64137931,24.80344828,29.72241379,9.837931034,22929.23636,0.603448276,255.9,0.137931034,78.65133032,33.45294118,24.32601735,28.88947927,9.126923822,12948.2771,0.294117647,126.4,0.176470588,81.36598294
2541,2379,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,SI,3446.511628,5.0,47.0,68.0,60000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,30.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,SI,24.0,12.0,NO,-1.0,NO,ATERRONADA,NO,NO,POCO MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19.0,POCO AFECTADAS,NO,NO,NO,NO,ESPACIADO,24.0,BUENO,NINGUNO,0.0,52.17,47.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.2225,24.3225,28.7725,8.9,14930.24955,0.35,181.3,0.125,80.625,34.39310345,24.57732052,29.48521198,9.81578293,22703.70013,0.551724138,272.6,0.155172414,79.29690653,33.09565217,24.30434783,28.7,8.791304348,8597.414153,0.217391304,77.2,0.173913043,82.34782609
2545,2383,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Manual,NO,3970.325581,5.0,48.0,61.0,71000,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,56.25,0,0.0,10.0,0,0.0,52.5,0,0,0,2,2.3,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,15.0,NO HAY CULTIVO,NO,NO,SI,SI,REGULAR,21.0,LENTO A MUY LENTO,NINGUNO,0.0,35.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,33.6675,24.6475,29.1575,9.02,15545.39475,0.4,118.3,0.075,79.49442897,34.08965517,24.45318259,29.27141888,9.636472586,22560.22961,0.5,282.7,0.172413793,80.05936931,33.16470588,24.57647059,28.87058824,8.588235294,6235.804674,0.176470588,66.9,0.176470588,82.70588235
2550,2387,Manual,NO,PIONEER 30F35,Algodón,SI,Manual,SI,3441.860465,5.0,77.0,36.0,50000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,120.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,0.0,44.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8275,24.73,29.27875,9.0975,15505.82049,0.425,118.3,0.075,79.26942897,33.98965517,24.41869983,29.2041775,9.570955344,22471.86148,0.482758621,306.2,0.189655172,80.24902448,33.4952381,24.42857143,28.96190476,9.066666667,8008.659328,0.333333333,43.4,0.095238095,81.80952381
2553,2391,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,SI,3579.069767,4.0,46.0,79.0,80000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,120.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,56.0,44.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3175,24.355,28.83625,8.9625,14658.38852,0.4,198.3,0.15,80.7,34.55862069,24.8221481,29.6903844,9.736472586,22774.84608,0.603448276,227.2,0.120689655,78.68581308,33.38125,24.315625,28.8484375,9.065625,12043.26588,0.28125,122.6,0.1875,81.92010687
2554,2043,Mecanizado,NO,ADV 9339 (Syngenta),Algodón,SI,Mecanizada,NO,2072.093023,4.0,46.0,79.0,60000,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,GRANULAR,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,POCO AFECTADAS,NO,NO,SI,NO,BUENO,35.0,LENTO A MUY LENTO,NINGUNO,0.0,53.33,0.0,0.0,0.0,0.0,46.67,0.0,0.0,0.0,46.67,53.33,0.0,0.0,0.0,0.0,0.0,0.0,33.89995414,24.73,29.31497707,9.16995414,15001.74031,0.4,182.9,0.175,80.72387969,33.25172414,24.41869983,28.83521198,8.83302431,23440.78825,0.310344828,389.2,0.206896552,86.0214783,32.36875,24.51875,28.44375,7.85,12061.8915,0.03125,170.7,0.1875,85.74024401
2560,2397,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,4615.116279,5.0,46.0,71.0,62500,13,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,80.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,4.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,34.5075,24.9775,29.7425,9.53,15623.59901,0.55,98.2,0.05,77.74442897,33.62068966,24.2721481,28.94641888,9.348541551,22322.20015,0.396551724,322.7,0.206896552,81.12833482,33.328,24.624,28.976,8.704,9308.226214,0.4,39.6,0.04,82.72
