ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,LAT_LOTE,LONG_LOTE,FECHA_SIEMBRA,TIPO_SIEMBRA,NUM_SEMILLAS,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,TIPO_CULTIVO,COLOR_ENDOSPERMO,SEM_POR_SITIO,TIPO_DE_SEMILLA,HABITO_CRECIMIENTO,MATERIAL_GENETICO,OBJ_RDT,CULT_ANT,DRENAJE,FECHA_EMERGENCIA,POBLACION_20DIAS,FECHA_FLORACION,FECHA_COSECHA,METODO_COSECHA,RDT,PROD_COSECHADO,NOMBRE_LOTE,ORIGEN_SEMILLA,INOCULACION_SEMILLAS,NUEVA_INOCULACION_SEMILLAS,PRODUCTO_USADO,TIPO_MATERIAL,NUEVO_MATERIAL_GENETICO,OTRO_CULT_ANT,RESIEMBRA,CANTIDAD_TOTAL,HUMEDAD,ALMACENAMIENTO_FINCA,OBSERVACIONES_COSECHA,DEPARTAMENTO,MUNICIPIO,AREA
4546,4355,4592,4825,8.8486,-75.76439722,5/19/2016,Mecanizado,21,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Maiz,SI,5/24/2016,70000,7/15/2016,10/3/2016,Mecanizada,6750,Grano seco,PARCELA 45,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,10800,18,NO,,CÓRDOBA,CERETÉ,1.6
4547,4325,4550,4789,8.836138889,-75.752425,5/6/2016,Manual,21,NO,0.8,0.3,Maiz,Blanco,3,N/A,N/A,Otro,7700,Algodón,SI,5/12/2016,75000,6/30/2016,9/24/2016,Mecanizada,8200,Grano seco,VILLA CLARA 1,NULL,NULL,NULL,NULL,Hibrido,SV - 7019,NULL,NULL,8200,19,NO,,CÓRDOBA,CERETÉ,1
4548,4326,4551,4789,8.835666667,-75.75083333,5/19/2016,Mecanizado,24,NO,0.8,0.15,Maiz,Amarillo,1,N/A,N/A,Otro,8500,Algodón,SI,5/25/2016,76000,7/12/2016,10/5/2016,Mecanizada,8300,Grano seco,VILLA CLARA 2,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,9130,19,NO,,CÓRDOBA,CERETÉ,1.1
4551,4295,4523,4767,9.077452778,-75.74479444,5/15/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,5000,Maiz,SI,5/22/2016,62500,7/11/2016,9/23/2016,Mecanizada,6200,Grano seco,LA ESPERANZA 2,NULL,NULL,NULL,NULL,Hibrido,ADT9293,NULL,NULL,21700,18,NO,,CÓRDOBA,COTORRA,3.5
4554,4285,4513,4758,9.019941667,-75.78082778,5/28/2016,Manual,17,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,Otro,NULL,Maiz,NO,6/4/2016,70000,7/21/2016,10/10/2016,Manual,6000,Grano seco,UBI,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,7200,19,NO,,CÓRDOBA,COTORRA,1.2
4556,4222,4450,4733,9.077416667,-75.72420556,5/10/2016,Mecanizado,17.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,5600,Algodón,SI,5/16/2016,70000,7/3/2016,9/20/2016,Mecanizada,7660,Grano seco,PIMENTAL,NULL,NULL,NULL,NULL,Hibrido,ADT - 9293,NULL,NULL,41364,18,NO,,CÓRDOBA,CHIMÁ,5.4
4557,4173,4399,4723,9.076438889,-75.73016111,5/10/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,DK7088,5000,Maiz,SI,5/17/2016,60000,7/7/2016,9/28/2016,Mecanizada,7990,Grano seco,ENTRA SI PUEDES,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7990,18,NO,,CÓRDOBA,COTORRA,1
4558,4432,4650,4749,9.074875,-75.71970833,5/9/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7500,Algodón,SI,5/13/2016,60000,7/1/2016,9/22/2016,Manual,7700,Grano seco,LA ESPERANZA 2,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,9200,18,NO,,CÓRDOBA,CHIMÁ,1.2
4559,4170,4396,4721,8.745777778,-75.83980556,5/9/2016,Manual,16,NO,0.8,0.3,Maiz,Amarillo,2,N/A,N/A,Otro,7700,Maiz,SI,5/15/2016,60000,7/3/2016,9/24/2016,Manual,6800,Grano seco,CORTIJO 3,NULL,NULL,NULL,NULL,Hibrido,SV - 1035,NULL,NULL,6800,17,NO,,CÓRDOBA,MONTERÍA,1
4560,4172,4398,4723,9.075694444,-75.74527778,5/10/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7300,Maiz,SI,5/16/2016,60000,7/13/2016,9/28/2016,Manual,7600,Grano seco,GOCEN,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,31160,18,NO,,CÓRDOBA,COTORRA,4.1
4561,4171,4397,4722,9.069705556,-75.72949167,5/10/2016,Manual,17,NO,0.8,0.3,Maiz,Amarillo,2,N/A,N/A,Otro,5050,Algodón,SI,5/16/2016,65000,7/3/2016,9/27/2016,Manual,5700,Grano seco,BELLA ROSA,NULL,NULL,NULL,NULL,Hibrido,SV - 1035,NULL,NULL,9690,17,NO,,CÓRDOBA,COTORRA,1.7
4562,4253,4481,4750,8.996613889,-75.78658889,5/17/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7600,Algodón,SI,5/23/2016,60000,7/10/2016,10/2/2016,Mecanizada,7900,Grano seco,EL ENCANTO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,43459,18,NO,,CÓRDOBA,SAN PELAYO,5.5
4563,4208,4436,4732,8.923055556,-75.78716667,5/12/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Maiz,SI,5/19/2016,70000,7/9/2016,9/28/2016,Mecanizada,7880,Grano seco,LA ESPERANZA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,16548,19,NO,,CÓRDOBA,CERETÉ,2.1
4564,4215,4443,4733,9.071608333,-75.73433056,5/12/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/18/2016,63000,7/6/2016,9/28/2016,Mecanizada,7900,Grano seco,LAURELES 2,NULL,NULL,NULL,NULL,OGM,DK 234 VTPRO,NULL,NULL,16590,21,NO,,CÓRDOBA,COTORRA,2.1
4565,4205,4433,4730,8.901666667,-75.71911111,5/20/2016,Mecanizado,17,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Maiz,SI,5/25/2016,60000,7/12/2016,10/12/2016,Mecanizada,7500,Grano seco,CERETEANA 1,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,7500,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,1
4566,4216,4444,4733,9.0708,-75.73483056,5/12/2016,Mecanizado,16.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/18/2016,70000,7/5/2016,9/24/2016,Mecanizada,7550,Grano seco,LAURELES,NULL,NULL,NULL,NULL,OGM,P 4082 WH,NULL,NULL,20385,18,NO,,CÓRDOBA,COTORRA,2.7
4567,4217,4445,4733,9.04455,-75.77637778,5/14/2016,Mecanizado,19.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,ADV 9339 (Syngenta),6800,Maiz,SI,5/21/2016,63000,7/11/2016,9/30/2016,Mecanizada,7900,Grano seco,LOS SAHINOS,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,10270,18,NO,,CÓRDOBA,COTORRA,1.3
4568,4218,4446,4733,9.035138889,-75.77010556,5/5/2016,Mecanizado,20,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,Otro,7100,Maiz,SI,5/11/2016,63000,6/28/2016,9/22/2016,Mecanizada,7000,Grano seco,MATA DE LATA,NULL,NULL,NULL,NULL,Hibrido,SV 7019,NULL,NULL,70700,18,NO,,CÓRDOBA,COTORRA,10.1
4569,4206,4434,4730,8.901138889,-75.71569444,5/20/2016,Mecanizado,18.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),6100,Maiz,SI,5/27/2016,60000,7/15/2016,10/12/2016,Mecanizada,8000,Grano seco,CERETEANA 2,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,8000,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,1
4570,4182,4409,4725,8.907194444,-75.69979167,5/15/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7900,Algodón,SI,5/21/2016,68000,7/8/2016,10/9/2016,Mecanizada,8000,Grano seco,CASA BRAVA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,34400,17,NO,,CÓRDOBA,CIÉNAGA DE ORO,4.3
4571,4219,4447,4733,9.032555556,-75.77119444,5/4/2016,Mecanizado,19,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,Otro,7500,Maiz,SI,5/10/2016,63000,6/30/2016,9/14/2016,Mecanizada,7350,Grano seco,EL CRISTO,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,47775,18,NO,,CÓRDOBA,COTORRA,6.5
4574,4221,4449,4733,9.041413889,-75.77613333,5/19/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Sinko (Syngenta),7000,Maiz,SI,5/26/2016,66000,7/7/2016,10/5/2016,Mecanizada,7100,Grano seco,NILO RUIZ,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,61060,18,NO,,CÓRDOBA,COTORRA,8.6
4575,4180,4407,4725,8.895919444,-75.70278056,5/15/2016,Mecanizado,16.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,8000,Algodón,SI,5/20/2016,70000,7/6/2016,10/9/2016,Mecanizada,7500,Grano seco,EL CARMEN,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,33000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,4.4
4576,4212,4440,4733,9.047161111,-75.76111111,5/7/2016,Mecanizado,19,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,DK7088,7800,Algodón,SI,5/13/2016,62000,7/1/2016,9/20/2016,Mecanizada,8000,Grano seco,HIGUITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,16800,19,NO,,CÓRDOBA,COTORRA,2.1
4577,4181,4408,4725,8.907166667,-75.69861111,5/20/2016,Mecanizado,18,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7450,Algodón,SI,5/24/2016,68000,7/12/2016,10/10/2016,Mecanizada,7500,Grano seco,VILLA LOLI,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,23250,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,3.1
4596,4163,4389,4717,9.018758333,-75.70883056,5/9/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),6000,Algodón,SI,5/16/2016,60000,7/3/2016,9/25/2016,Mecanizada,6050,Grano seco,CASA GRANDE,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,35090,18,NO,,CÓRDOBA,CHIMÁ,5.8
4597,4211,4439,4733,9.062833333,-75.75563889,5/5/2016,Mecanizado,17,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,NULL,Algodón,NO,5/12/2016,65000,6/30/2016,9/15/2016,Mecanizada,7000,Grano seco,HIGUITO 2,NULL,NULL,NULL,NULL,OGM,Impacto BT,NULL,NULL,28000,19,NO,,CÓRDOBA,COTORRA,4
4598,4162,4388,4717,9.047191667,-75.71454444,5/9/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,6500,Algodón,SI,5/15/2016,61000,7/4/2016,9/25/2016,Mecanizada,6200,Grano seco,EL COCO,NULL,NULL,NULL,NULL,Hibrido,SV-7019,NULL,NULL,15500,18,NO,,CÓRDOBA,CHIMÁ,2.5
4599,4210,4438,4733,9.062538889,-75.75996944,5/3/2016,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,NULL,Algodón,NO,5/9/2016,65000,6/28/2016,9/10/2016,Mecanizada,7200,Grano seco,EL OLIVO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,53280,20,NO,,CÓRDOBA,COTORRA,7.4
4600,4228,4456,4748,9.043833333,-75.76392222,5/10/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35,NULL,Algodón,NO,5/16/2016,62000,7/7/2016,9/19/2016,Mecanizada,6250,Grano seco,MATA DE LATA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,23125,20,NO,,CÓRDOBA,COTORRA,3.7
4601,4166,4392,4719,9.044875,-75.78723889,5/16/2016,Mecanizado,16.8,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,8000,Maiz,SI,5/21/2016,58000,7/9/2016,10/10/2016,Manual,7900,Grano seco,TRES ESQUINA,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,14220,19,NO,,CÓRDOBA,COTORRA,1.8
4602,4230,4458,4748,9.045,-75.75666667,5/15/2016,Mecanizado,20,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,DK7088,NULL,Maiz,NO,5/21/2016,61000,7/7/2016,9/28/2016,Mecanizada,6520,Grano seco,LA CULEBRA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,14344,18,NO,,CÓRDOBA,COTORRA,2.2
4603,4152,4378,4711,9.0275,-75.70686111,5/12/2016,Mecanizado,18,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Maiz,SI,5/18/2016,75000,7/9/2016,7/30/2016,Mecanizada,39800,Ensilaje,SOPLA VIENTO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,1066640,NULL,NO,lote sembrado para grano por problemas de sequía se cosecho como silo,CÓRDOBA,CHIMÁ,26.8
4604,4153,4379,4711,9.027388889,-75.70710278,5/13/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),6200,Maiz,SI,5/18/2016,75000,7/4/2016,8/2/2016,Mecanizada,45600,Ensilaje,SANTO DOMINGO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3260400,NULL,NO,,CÓRDOBA,CHIMÁ,71.5
4605,4151,4377,4710,8.949722222,-75.79871667,5/5/2016,Manual,16,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,P3966 (Pioneer),7000,Maiz,SI,5/9/2016,68750,6/28/2016,9/11/2016,Mecanizada,6500,Grano seco,COROCITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,9950,18,NO,,CÓRDOBA,SAN PELAYO,1.5
4606,4149,4375,4709,8.978022222,-75.78759167,5/7/2016,Mecanizado,16,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),5000,Maiz,SI,5/10/2016,62500,6/26/2016,9/20/2016,Mecanizada,6200,Grano seco,GUADALAJARA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,8680,19,NO,,CÓRDOBA,SAN PELAYO,1.4
4607,4150,4376,4709,8.973777778,-75.77575556,5/7/2016,Mecanizado,16,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,5000,Maiz,SI,5/12/2016,60500,6/27/2016,9/21/2016,Mecanizada,5870,Grano seco,LAS FLORES,NULL,NULL,NULL,NULL,OGM,SV-7019,NULL,NULL,7631,19,NO,,CÓRDOBA,SAN PELAYO,1.3
4608,4179,4406,4724,8.988522222,-75.75155556,6/10/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Cerato (Syngenta),7950,Algodón,SI,6/16/2016,58000,8/4/2016,10/11/2016,Mecanizada,7900,Grano seco,EL COROSO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,22910,19,NO,,CÓRDOBA,SAN PELAYO,2.9
4609,4177,4404,4724,8.991383333,-75.75723333,5/25/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),7500,Algodón,SI,5/26/2016,60000,7/13/2016,10/8/2016,Mecanizada,8000,Grano seco,CAIMAN 2,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,39200,18,NO,,CÓRDOBA,SAN PELAYO,4.9
4610,4178,4405,4724,8.992444444,-75.75813889,5/8/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,8200,Maiz,SI,5/14/2016,60000,7/2/2016,9/20/2016,Mecanizada,8000,Grano seco,CAIMAN 3,NULL,NULL,NULL,NULL,Hibrido,SV-7019,NULL,NULL,13600,18,NO,,CÓRDOBA,SAN PELAYO,1.7
4611,4175,4402,4724,9.003755556,-75.75196111,5/8/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7800,Maiz,SI,5/15/2016,61000,7/3/2016,9/23/2016,Mecanizada,7500,Grano seco,EL CHIQUI,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,11250,18,NO,,CÓRDOBA,SAN PELAYO,1.5
4612,4176,4403,4724,8.994416667,-75.75631389,5/8/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7600,Algodón,SI,5/14/2016,60000,7/2/2016,9/25/2016,Mecanizada,7500,Grano seco,CAIMAN,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,46500,18,NO,,CÓRDOBA,SAN PELAYO,6.2
4613,4214,4442,4733,9.04975,-75.75085,5/2/2016,Mecanizado,19.5,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,7800,Algodón,SI,5/7/2016,66000,6/26/2016,9/12/2016,Mecanizada,8000,Grano seco,LA CULEBRA ,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,43200,19,NO,,CÓRDOBA,COTORRA,5.4
4614,4157,4383,4714,9.045094444,-75.77739167,5/24/2016,Manual,18,NO,0.8,0.3,Maiz,Blanco,3,N/A,N/A,Otro,7950,Maiz,SI,5/30/2016,72000,7/19/2016,10/8/2016,Manual,8000,Grano seco,LOS SAHINOS,NULL,NULL,NULL,NULL,Hibrido,SV-7019,NULL,NULL,14400,18,NO,,CÓRDOBA,COTORRA,1.8
4615,4167,4393,4720,9.045633333,-75.75334167,5/9/2016,Mecanizado,17.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,Otro,6000,Algodón,SI,5/15/2016,70000,7/4/2016,9/25/2016,Mecanizada,7900,Grano seco,VILLA LILIANA,NULL,NULL,NULL,NULL,Hibrido,SV-7019,NULL,NULL,22120,19,NO,,CÓRDOBA,COTORRA,2.8
4616,4269,4497,4757,8.996066667,-75.80291111,5/12/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7050,Algodón,SI,5/17/2016,65000,7/7/2016,9/26/2016,Mecanizada,7000,Grano seco,VARITAL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,36400,18,NO,,CÓRDOBA,SAN PELAYO,5.2
4618,4277,4505,4757,9.013025,-75.82204167,5/12/2016,Mecanizado,19,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,6950,Algodón,SI,5/16/2016,69000,7/5/2016,9/26/2016,Mecanizada,6700,Grano seco,CAIMAN 2,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,22110,17,NO,,CÓRDOBA,COTORRA,3.3
4620,4276,4504,4757,9.012683333,-75.821275,5/8/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,6050,Algodón,SI,5/12/2016,69500,7/8/2016,9/26/2016,Mecanizada,6000,Grano seco,CAIMAN 1,NULL,NULL,NULL,NULL,Hibrido,ADT-9293,NULL,NULL,10200,18,NO,,CÓRDOBA,COTORRA,1.7
4621,4274,4502,4757,9.033566667,-75.80236111,5/11/2016,Mecanizado,17.5,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,NULL,Algodón,NO,5/16/2016,68000,7/4/2016,9/22/2016,Mecanizada,6000,Grano seco,SANTA LUCIA,NULL,NULL,NULL,NULL,Hibrido,ADT-9339,NULL,NULL,27600,18,NO,,CÓRDOBA,COTORRA,4.6
4623,4278,4506,4757,9.027875,-75.80660278,5/11/2016,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,6250,Algodón,SI,5/17/2016,70000,7/8/2016,9/22/2016,Mecanizada,6100,Grano seco,LOS ABELARDO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,11590,17,NO,,CÓRDOBA,COTORRA,1.9
4625,4271,4499,4757,9.033322222,-75.75224444,5/11/2016,Mecanizado,18.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),6850,Maiz,SI,5/16/2016,66700,7/3/2016,9/22/2016,Mecanizada,6750,Grano seco,SANTA LUCIA 2,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,20250,18,NO,,CÓRDOBA,COTORRA,3
4627,4272,4500,4757,9.02675,-75.80988333,5/11/2016,Mecanizado,19.5,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Maiz,SI,5/16/2016,66800,7/5/2016,9/24/2016,Mecanizada,6100,Grano seco,VILLA NUEVA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,32330,19,NO,,CÓRDOBA,COTORRA,5.3
4628,4273,4501,4757,9.035080556,-75.81295833,5/15/2016,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,DK7088,6850,Algodón,SI,5/21/2016,65750,7/9/2016,10/1/2016,Mecanizada,6700,Grano seco,LAS CACHAMAS,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,19430,19,NO,,CÓRDOBA,COTORRA,2.9
4629,4169,4395,4720,9.045272222,-75.75746111,5/25/2016,Manual,18,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,5200,Algodón,SI,5/30/2016,65000,7/16/2016,10/3/2016,Mecanizada,6800,Grano seco,SAN PEDRO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,13600,19,NO,,CÓRDOBA,COTORRA,2
4630,4168,4394,4720,9.064280556,-75.75690833,5/25/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),5100,Algodón,SI,5/31/2016,60000,7/18/2016,9/30/2016,Mecanizada,7000,Grano seco,VILLA CATALINA,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,28700,19,NO,,CÓRDOBA,COTORRA,4.1
4631,4224,4452,4746,8.938130556,-75.77542222,4/29/2016,Manual,16.5,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,P4082 (Pioneer),7050,Maiz,SI,5/4/2016,63000,6/22/2016,9/10/2016,Manual,6900,Grano seco,LAS 4C - 1,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,9048,19,NO,,CÓRDOBA,SAN PELAYO,1.3
4632,4267,4495,4755,9.075441667,-75.71819444,5/16/2016,Mecanizado,18.5,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,6500,Algodón,SI,5/21/2016,58600,7/8/2016,9/12/2016,Mecanizada,6400,Grano seco,PIMENTAL,NULL,NULL,NULL,NULL,Hibrido,SV-1035,NULL,NULL,6400,19,NO,,CÓRDOBA,CHIMÁ,1
4633,4266,4494,4755,9.017088889,-75.78513056,5/22/2016,Mecanizado,16.8,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,6000,Algodón,SI,5/27/2016,60000,7/15/2016,10/6/2016,Mecanizada,6050,Grano seco,CAMPO GRANDE,NULL,NULL,NULL,NULL,Hibrido,ADT-9339,NULL,NULL,36300,17,NO,,CÓRDOBA,COTORRA,6
4634,4294,4522,4767,9.094502778,-75.73483333,5/15/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,6500,Maiz,SI,5/21/2016,61000,7/9/2016,9/30/2016,Mecanizada,6350,Grano seco,LA ESPERANZA,NULL,NULL,NULL,NULL,Hibrido,ADT-9339,NULL,NULL,16510,17,NO,,CÓRDOBA,COTORRA,2.6
4635,4309,4525,4767,9.078094444,-75.73109167,5/11/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,6800,Maiz,SI,5/17/2016,60000,7/5/2016,9/26/2016,Mecanizada,6550,Grano seco,LA ESPERANZA 5,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,11135,18,NO,,CÓRDOBA,COTORRA,1.7
4636,4229,4457,4748,9.0374,-75.75058056,5/7/2016,Mecanizado,18.6,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Maiz,NO,5/13/2016,60000,6/30/2016,9/9/2016,Mecanizada,6300,Grano seco,LIMON,NULL,NULL,NULL,NULL,OGM,P1082 WH,NULL,NULL,28980,20,NO,,CÓRDOBA,COTORRA,4.6
4637,4226,4454,4748,9.076666667,-75.73273611,5/18/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Algodón,NO,5/24/2016,60000,7/12/2016,9/5/2016,Mecanizada,6300,Grano seco,LOS CAMPANOS 2,NULL,NULL,NULL,NULL,OGM,DK 234 VTPRO,NULL,NULL,36540,20,NO,,CÓRDOBA,COTORRA,5.8
4638,4227,4455,4748,9.075505556,-75.73226389,5/18/2016,Mecanizado,17.5,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,NULL,Algodón,NO,5/25/2016,62000,7/14/2016,10/5/2016,Mecanizada,6000,Grano seco,LOS CAMPANOS,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,24000,19,NO,,CÓRDOBA,COTORRA,4
4639,4158,4384,4715,9.050277778,-75.72914167,5/9/2016,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,6000,Algodón,SI,5/14/2016,61000,7/5/2016,9/25/2016,Mecanizada,6500,Grano seco,LAS CONEJAS,NULL,NULL,NULL,NULL,OGM,DK 234 VTPRO,NULL,NULL,48100,18,NO,,CÓRDOBA,SAN PELAYO,7.4
4640,4312,4537,4781,9.086347222,-75.77681944,5/19/2016,Mecanizado,18,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,Otro,7200,Algodón,SI,5/20/2016,60000,7/8/2016,9/30/2016,Mecanizada,6990,Grano seco,SAN PABLO,NULL,NULL,NULL,NULL,Hibrido,ADT-9339,NULL,NULL,6990,18,NO,,CÓRDOBA,COTORRA,1
4641,4159,4385,4715,9.065844444,-75.73096111,5/9/2016,Mecanizado,19500,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,Otro,6500,Algodón,SI,5/15/2016,59000,7/3/2016,9/24/2016,Mecanizada,6900,Grano seco,CUMPLEAÑOS,NULL,NULL,NULL,NULL,OGM,P 3966 WH,NULL,NULL,6900,19,NO,,CÓRDOBA,COTORRA,7.4
