DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,NO_CAPAS_RASTA,PH_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,PROFUND_MOTEADOS_RASTA,PROFUND_RAICES_VIVAS_RASTA,prof_efectiva,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc.x,porc.y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,TIPO_SIEMBRA_Manual,TIPO_SIEMBRA_Mecanizado,MATERIAL_GENETICO_ADV 9293 (Syngenta),MATERIAL_GENETICO_ADV 9339 (Syngenta),MATERIAL_GENETICO_CORPOICA V 114,MATERIAL_GENETICO_Cerato (Syngenta),MATERIAL_GENETICO_DK 1040,MATERIAL_GENETICO_DK 1596,MATERIAL_GENETICO_DK 234,MATERIAL_GENETICO_DK 234 YGRR,MATERIAL_GENETICO_DK7088,MATERIAL_GENETICO_FNC 114,MATERIAL_GENETICO_FNC 3056,MATERIAL_GENETICO_ICA V 109,MATERIAL_GENETICO_ICA V 156,MATERIAL_GENETICO_ICA V 305,MATERIAL_GENETICO_Impacto (Syngenta),MATERIAL_GENETICO_NK254 (Syngenta),MATERIAL_GENETICO_Otro,MATERIAL_GENETICO_P3966 (Pioneer),MATERIAL_GENETICO_P4082 (Pioneer),MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F32,MATERIAL_GENETICO_PIONEER 30F32HW,MATERIAL_GENETICO_PIONEER 30F35,MATERIAL_GENETICO_PIONEER 30F35 H,MATERIAL_GENETICO_PIONEER 30F35 HRR,MATERIAL_GENETICO_Sinko (Syngenta),MATERIAL_GENETICO_Status (Syngenta),CULT_ANT_Algodon,CULT_ANT_Frijol,CULT_ANT_Maiz,CULT_ANT_Pastos,CULT_ANT_Yuca,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_ONDULADO,TERRENO_CIRCUN_RASTA_ONDULADO Y MONTANIOSO,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_LADERA CONCAVA,POSICION_PERFIL_RASTA_LADERA CONVEXA,POSICION_PERFIL_RASTA_LADERA PLANA,POSICION_PERFIL_RASTA_PIE DE UNA ELEVACION,POSICION_PERFIL_RASTA_PLANO,POSICION_PERFIL_RASTA_PLANO CON ONDULACIONES,PEDREG_PERFIL_ROCAS_MUY ROCOSO,PEDREG_PERFIL_ROCAS_SIN ROCAS,ESTRUCTURA_RASTA_ATERRONADA,ESTRUCTURA_RASTA_GRANULAR,ESTRUCTURA_RASTA_MASIVA,ESTRUCTURA_RASTA_SUELTA O POLVOSA,OBSERVA_COSTRAS_DURAS_RASTA_MUY MARCADAS,OBSERVA_COSTRAS_DURAS_RASTA_NO HAY,OBSERVA_COSTRAS_DURAS_RASTA_POCO MARCADAS,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA Y LA TARDE,SITIO_EXPUESTO_SOL_RASTA_LA TARDE,OBSERVA_COSTRAS_BLANCAS_RASTA_NO HAY,OBSERVA_COSTRAS_BLANCAS_RASTA_POCO MARCADAS,OBSERVA_COSTAS_NEGRAS_RASTA_NO HAY,OBSERVA_COSTAS_NEGRAS_RASTA_POCO MARCADAS,REGION_SECA_ARIDA_RASTA_NO,REGION_SECA_ARIDA_RASTA_SI,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_NO HAY CULTIVO,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_ESPACIADO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_MUY BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_REGULAR,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_SIN COBERTURA,d.interno_BUENO,d.interno_EXCESIVO,d.interno_LENTO A MUY LENTO,drenaje_externo_LENTO,drenaje_externo_NINGUNO,SEM_TRATADAS,DRENAJE,ALMACENAMIENTO_FINCA,CAP_ENDURE_RASTA,MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_RAICES_VIVAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,Grupo
5,45,82,75500,17,1,0,0,0,0,0,2,1,0,0,1,5,0,0,9,92,0,23,0,0,30,30,0,0,2,3,4,2,5.5,0,0,0,20,60,0,0,0,0,0,0,0,40,60,0,0,0,0,60,40,0,0,0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318,0.21,81.42,33.47,24.7,29.09,8.77,13175.1,0.49,107,0.06,82.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
5,52,80,70000,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.5,0,0,0,0,0,0,0,0,0,2,3,2,6,0,0,37,33,37,0,38.33,0,0,0,0,0,61.67,0,0,0,0,0,61.67,38.33,0,0,0,33.3,24.29,28.8,9.01,15429.55,0.4,395.4,0.25,79.88,33.26,23.69,28.48,9.57,23213.61,0.26,245.1,0.16,78.74,32.08,22.46,27.27,9.62,15767.31,0.05,260,0.18,80.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5,51,83,59800,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,30,0,0,0,4,2,2,5.5,0,0,0,24,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.08,24.47,28.77,8.61,15128.73,0.4,411.7,0.25,80.58,33.27,23.88,28.58,9.39,22776.3,0.29,239.9,0.16,78.76,32.46,22.51,27.48,9.95,17147.14,0.05,179.2,0.14,79.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4,47,81,55000,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,2,5.5,0,0,20,31,31,0,0,0,0,0,0,0,30,70,0,100,0,0,0,0,0,0,0,34.51,23.84,29.18,10.67,16208.79,0.52,99.3,0.1,80.08,32.8,23.77,28.29,9.03,22566.14,0.21,403.5,0.21,86.62,32.5,24.49,28.49,8.01,13893.51,0.03,202.4,0.23,86.57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
4,47,80,65000,6,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,32,26,32,0,50,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,32.84,23.88,28.36,8.96,16278.39,0.25,266.6,0.2,84.38,32.65,23.32,27.99,9.33,23852.62,0.21,293.9,0.17,83.33,31.81,23.17,27.49,8.65,13745.03,0,40.8,0,82.89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
5,45,98,60000,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,0,0,0,0,0,90,0,0,0,3,1,2,5,0,0,0,35,60,0,0,0,0,58.33,41.67,0,0,0,0,0,100,0,0,0,0,0,0,33.99,24.71,29.35,9.28,15239.28,0.6,189.1,0.15,79.5,34.26,24.68,29.47,9.59,22480.59,0.5,253.4,0.14,78.98,33.72,24.51,29.12,9.21,19483.4,0.43,142.1,0.12,81.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
3,55,64,62500,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105.8,0,0,0,0,0,0,0,0,0,2,2.6,2,6.5,0,0,0,20,60,0,0,0,0,71.67,0,0,28.33,0,0,0,0,0,28.33,0,0,71.67,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.39,24.58,28.99,8.81,9281.1,0.36,54.4,0.08,82.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0
4,47,91,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,5.5,0,0,22,22,22,0,65,0,0,0,0,0,35,0,0,100,0,0,0,0,0,0,0,32.91,23.83,28.37,9.08,16491.43,0.3,337.9,0.22,83.93,32.56,23.24,27.9,9.31,23779.62,0.16,190.2,0.14,83.34,31.74,23.3,27.52,8.44,17838.69,0,145.2,0.07,83.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
5,45,82,65000,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,11,7,35,27,27,0,45,0,0,0,0,0,55,0,0,100,0,0,0,0,0,0,0,33.27,24.47,28.87,8.8,16491.43,0.42,337.9,0.22,80,33.24,23.8,28.52,9.44,23779.62,0.28,190.2,0.14,78.98,32.52,22.69,27.61,9.83,14159.01,0.06,58.3,0.03,79.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
6,49,84,63000,19,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,2,3,2,6,0,0,0,16,16,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.31,24.45,28.88,8.86,15301.82,0.42,412.8,0.28,80.03,33.29,23.77,28.53,9.53,23027.95,0.28,237.7,0.14,78.82,32.13,22.44,27.29,9.69,16683.85,0.05,274.3,0.19,79.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5,48,82,60000,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,115,0,0,0,0,0,30,0,0,0,4,2,2,5.5,0,0,22,23,23,0,33.33,66.67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.32,24.31,28.82,9.01,14614.81,0.38,198.3,0.15,80.5,34.41,24.67,29.54,9.74,22731.31,0.55,260.1,0.14,79.23,33.32,24.43,28.88,8.89,14341.1,0.34,102.4,0.13,82.13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6,50,83,61000,16,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,115,0,0,0,0,0,0,0,0,0,3,2,2,6.5,0,0,0,28,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.27,24.47,28.87,8.8,15353.37,0.42,414.8,0.25,80.03,33.24,23.83,28.54,9.41,22807.7,0.28,238.7,0.16,78.96,32.29,22.42,27.35,9.87,16928.55,0.05,176,0.14,79.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
5,48,82,74000,60,0,0,0,0,0,0,0,2,0,0,0,2,0,0,12,92,0,40,0,0,0,30,0,0,1,3,5,2,5,0,0,0,20,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.99,23.54,28.77,10.46,16959.89,0.45,158.9,0.1,80.82,34.56,23.24,28.9,11.31,23706.82,0.69,302.7,0.14,80.85,34.93,23.43,29.18,11.49,16172.72,0.87,339.7,0.16,80.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
5,46,101,73000,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,120.5,0,0,0,0,0,20,0,0,0,3,3,3,6,0,0,20,22,22,0,0,0,0,0,0,0,100,0,0,0,0,0,43.75,56.25,0,0,0,33.24,24.96,29.1,8.28,14653.7,0.4,262.4,0.15,80.09,33.22,24.03,28.62,9.19,22321.44,0.33,325.1,0.17,78.97,32.64,22.65,27.65,9.99,22784.71,0.09,244,0.16,79.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
4,46,79,55000,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,1,2,6,0,0,32,26,32,0,50,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,34.31,23.87,29.09,10.45,15670.01,0.5,160.3,0.15,80.43,32.96,23.76,28.36,9.19,22911.46,0.24,389.2,0.21,86.41,32.51,24.25,28.38,8.25,12494.87,0.03,203.7,0.22,86.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
6,50,81,70000,13,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,109,0,0,0,0,0,20,0,0,0,3,7,2,5.5,0,0,0,18,60,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,32.81,23.64,28.22,9.18,16632.03,0.25,350.1,0.25,83.86,32.47,23.13,27.8,9.34,23941.85,0.12,138.6,0.09,83.08,31.68,23.54,27.61,8.13,15438.35,0,155.2,0.1,83.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,49,78,62000,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,2,2,2,6,0,0,24,24,24,0,36.67,0,0,0,0,0,63.33,0,0,100,0,0,0,0,0,0,0,32.53,23.96,28.25,8.58,14738.4,0.12,234,0.18,82.58,34.23,24.38,29.31,9.85,23827.38,0.67,31.3,0.02,77.6,35.18,24.09,29.63,11.09,15001.36,0.91,0,0,72.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,47,85,65000,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,29,18,29,0,46.67,0,0,0,0,0,53.33,0,0,100,0,0,0,0,0,0,0,32.76,23.64,28.2,9.12,16424.63,0.22,330.8,0.22,84.16,32.56,23.17,27.86,9.38,23957.29,0.16,174.9,0.12,83.15,31.7,23.4,27.55,8.3,15239.45,0,138.4,0.08,83.17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
4,49,70,70000,12,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,92,0,0,0,0,0,60,0,0,0,4,1.2,2,5.5,0,0,0,36,50,0,0,0,32,0,0,0,68,0,0,0,0,0,32,68,0,0,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.3,24.47,28.88,8.83,9690.18,0.35,73.8,0.12,82.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
5,42,89,60000,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,3,6,11,1.5,55,0,11,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,32.44,24.36,28.4,8.08,14753.41,0.15,183.6,0.1,81.58,32.57,23.77,28.17,8.8,23987.09,0.16,281.4,0.16,80.36,32.17,23.67,27.92,8.5,13635.4,0.03,232,0.23,82.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
5,46,87,73000,5,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,120.5,0,0,0,0,0,50,0,0,0,4,3,3,5,0,0,20,37,37,0,0,0,0,0,0,0,100,0,0,0,0,0,47.27,52.73,0,0,0,33.07,24.52,28.8,8.55,15082.03,0.4,412.1,0.25,80.78,33.24,23.88,28.56,9.35,22662.63,0.28,221.8,0.14,78.8,32.55,22.65,27.6,9.91,16779.72,0.07,194.8,0.17,79.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
6,51,78,60000,16,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,103.5,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,25,60,0,0,0,70,0,0,0,30,0,0,0,0,0,100,0,0,0,0,33.25,24.46,28.85,8.79,14927.13,0.38,176.9,0.1,82.28,32.82,24.37,28.59,8.46,21365.12,0.26,241.9,0.12,82.38,34.77,23.84,29.31,10.94,16798.37,0.82,2.2,0,73.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
5,47,82,62500,15,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5.5,0,0,0,33,33,0,0,0,0,40,0,60,0,0,0,0,0,0,60,0,0,40,0,32.99,24.29,28.64,8.7,14752.47,0.3,223.1,0.12,82.4,33.09,24.42,28.76,8.67,21634.22,0.33,189.7,0.1,81.86,34.67,23.83,29.25,10.84,14293.02,0.78,2.2,0,74.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
5,47,82,55000,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,5.5,0,0,30,30,30,0,42.19,57.81,0,0,0,0,0,0,0,57.81,42.19,0,0,0,0,0,0,33.49,23.8,28.65,9.7,14490.63,0.32,227.5,0.2,81.1,33.52,23.81,28.67,9.71,23999.98,0.36,351.2,0.17,85.65,32.43,24.1,28.27,8.33,14060.65,0.03,208.7,0.22,85.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5,48,78,72000,17,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,60,0,0,0,4,4,2,5.5,0,0,0,24,60,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.22,24.32,28.77,8.9,14930.25,0.35,181.3,0.12,80.62,34.39,24.58,29.49,9.82,22703.7,0.55,272.6,0.16,79.3,33.34,24.47,28.91,8.87,12858.1,0.32,88.6,0.12,82.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
4,47,86,65000,7,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,38,0,0,15,0,0,15,0,0,0,2,1,2,6,0,0,26,21,26,0,41.67,58.33,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,33.16,24.54,28.85,8.63,15197.96,0.42,412.1,0.25,80.33,33.19,23.88,28.53,9.3,22550.01,0.26,216.1,0.14,79.04,32.69,22.81,27.75,9.88,16439.16,0.1,200,0.18,79.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0
