ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,FECHA_SIEMBRA,LAT_LOTE,LONG_LOTE,FECHA_EMERGENCIA,FECHA_FLORACION,FECHA_COSECHA,DEPARTAMENTO,MUNICIPIO,PROD_COSECHADO,RDT_AJUSTADO
3265,2995,2869,2900,2015-09-20,9.081186,-75.491023,2015-09-25,2015-11-06,2016-02-06,CORDOBA,CHINU,Grano seco,3255.813953488372
3266,2996,2870,2900,2015-09-19,9.080488,-75.489056,2015-09-24,2015-11-10,2016-02-04,CORDOBA,CHINU,Grano seco,3579.0697674418607
3267,2976,2850,2885,2015-10-19,9.098333333,-75.75386111,2015-10-24,2015-12-09,2016-02-25,CORDOBA,COTORRA,Grano seco,4862.790697674419
3268,2977,2851,2885,2015-10-08,9.097472222,-75.75408333,2015-10-12,2015-11-26,2016-02-16,CORDOBA,COTORRA,Grano seco,4481.395348837209
3270,2979,2853,2886,2015-10-01,9.098,-75.75513889,2015-10-05,2015-11-21,2016-02-20,CORDOBA,COTORRA,Grano seco,5244.186046511628
3271,2980,2854,2887,2015-10-02,9.093888889,-75.75913889,2015-10-06,2015-11-21,2016-02-13,CORDOBA,COTORRA,Grano seco,3051.1627906976746
3273,2982,2856,2888,2015-09-24,9.086305556,-75.759,2015-09-28,2015-11-14,2016-02-04,CORDOBA,COTORRA,Grano seco,3051.1627906976746
3274,2983,2857,2889,2015-10-25,9.080194444,-75.76011111,2015-10-30,2015-12-15,2016-02-08,CORDOBA,COTORRA,Grano seco,4825.581395348838
3275,2984,2858,2889,2015-10-21,9.08825,-75.784,2015-10-25,2015-12-11,2016-03-03,CORDOBA,COTORRA,Grano seco,4536.046511627907
3276,2985,2859,2890,2015-10-26,9.096805556,-75.75455556,2015-10-30,2015-12-15,2016-03-03,CORDOBA,COTORRA,Grano seco,4576.7441860465115
3277,2997,2871,2901,2015-10-17,9.096277778,-75.75436111,2015-10-21,2015-12-05,2016-02-23,CORDOBA,COTORRA,Grano seco,5816.279069767442
3278,2998,2872,2901,2015-09-28,9.097166667,-75.75355556,2015-10-02,2015-11-15,2016-02-09,CORDOBA,COTORRA,Grano seco,5339.53488372093
3279,2999,2873,2902,2015-10-05,9.096666667,-75.75327778,2015-10-09,2015-11-25,2016-02-20,CORDOBA,COTORRA,Grano seco,5148.837209302325
3280,3000,2874,2903,2015-09-25,9.302305556,-75.72805556,2015-09-30,2015-11-20,2016-02-12,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,1525.5813953488373
3281,3001,2875,2899,2015-09-19,9.09004,-75.485781,2015-09-24,2015-11-15,2016-02-07,CORDOBA,CHINU,Grano seco,2825.5813953488373
3282,3002,2876,2899,2015-09-21,9.090589,-75.4842,2015-09-26,2015-11-13,2016-02-08,CORDOBA,CHINU,Grano seco,2790.6976744186045
3285,3005,2879,2905,2015-10-03,8.996124,-75.71593,2015-10-08,2015-11-24,2016-02-15,CORDOBA,CHIMA,Grano seco,4050.0
3286,3006,2880,2905,2015-10-04,8.993298,-75.729085,2015-10-09,2015-11-25,2016-02-16,CORDOBA,CHIMA,Grano seco,4144.186046511628
3287,3007,2881,2905,2015-10-04,8.99237,-75.727807,2015-10-09,2015-11-24,2016-02-16,CORDOBA,CHIMA,Grano seco,4144.186046511628
3290,3010,2884,2907,2015-10-03,9.03137,-75.713473,2015-10-08,2015-11-24,2016-02-19,CORDOBA,CHIMA,Grano seco,3627.906976744186
3291,3011,2885,2907,2015-10-03,9.035617,-75.711574,2015-10-08,2015-11-24,2016-02-17,CORDOBA,CHIMA,Grano seco,3720.9302325581393
3292,3012,2886,2908,2015-09-23,9.04593,-75.712621,2015-09-28,2015-11-13,2016-02-10,CORDOBA,CHIMA,Grano seco,2825.5813953488373
3293,3013,2887,2908,2015-10-05,9.047084,-75.714414,2015-10-11,2015-11-27,2016-02-28,CORDOBA,CHIMA,Grano seco,1286.046511627907
3294,3014,2888,2909,2015-10-06,9.046754,-75.713731,2015-10-11,2015-11-25,2016-02-25,CORDOBA,CHIMA,Grano seco,1116.2790697674418
3295,3015,2889,2909,2015-10-06,9.04812,-75.714572,2015-10-11,2015-11-26,2016-02-25,CORDOBA,CHIMA,Grano seco,1116.2790697674418
3297,3016,2890,2910,2015-10-06,9.096027778,-75.75372222,2015-10-10,2015-11-26,2016-02-22,CORDOBA,COTORRA,Grano seco,5053.488372093024
3298,3017,2891,2911,2015-09-26,9.09525,-75.75519444,2015-09-30,2015-11-11,2016-02-08,CORDOBA,COTORRA,Grano seco,4767.441860465116
3299,3018,2892,2911,2015-10-09,9.096277778,-75.75361111,2015-10-13,2015-11-30,2016-02-20,CORDOBA,COTORRA,Grano seco,4958.139534883721
3300,3019,2893,2912,2015-09-13,9.284944444,-75.72913889,2015-09-18,2015-11-06,2016-01-28,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,1716.279069767442
3301,3020,2894,2913,2015-09-27,9.300194444,-75.72905556,2015-10-02,2015-11-18,2016-02-10,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,1758.139534883721
3302,3021,2895,2914,2015-09-27,9.300333333,-75.72869444,2015-10-01,2015-10-18,2016-02-10,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,1906.9767441860465
3303,3022,2896,2916,2015-10-02,9.038552,-75.704042,2015-10-07,2015-11-23,2016-02-17,CORDOBA,CHIMA,Grano seco,4426.7441860465115
3304,3023,2897,2917,2015-09-20,9.045707,-75.713927,2015-09-25,2015-11-10,2016-02-10,CORDOBA,CHIMA,Grano seco,2976.7441860465115
3305,3024,2898,2918,2015-09-22,9.048756,-75.717825,2015-09-27,2015-11-13,2016-02-09,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3306,3025,2899,2919,2015-09-20,9.00604,-75.717699,2015-09-25,2015-11-11,2016-02-08,CORDOBA,CHIMA,Grano seco,3906.9767441860463
3307,3026,2900,2919,2015-09-20,9.002675,-75.720365,2015-09-25,2015-11-12,2016-02-09,CORDOBA,CHIMA,Grano seco,3955.813953488372
3308,3027,2901,2920,2015-09-25,9.004191,-75.719761,2015-09-30,2015-11-16,2016-02-10,CORDOBA,CHIMA,Grano seco,4144.186046511628
3309,3028,2902,2920,2015-09-26,9.004403,-75.716498,2015-10-01,2015-11-18,2016-02-12,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3310,3029,2903,2921,2015-09-26,9.017037,-75.723997,2015-10-01,2015-11-16,2016-02-14,CORDOBA,CHIMA,Grano seco,4133.720930232558
3311,3030,2904,2922,2015-09-27,9.016456,-75.72213,2015-10-02,2015-11-17,2016-02-13,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3312,3031,2905,2923,2015-09-28,9.006655,-75.721523,2015-10-03,2015-11-19,2016-02-18,CORDOBA,CHIMA,Grano seco,3673.2558139534885
3313,3032,2906,2923,2015-09-28,9.006335,-75.718981,2015-10-03,2015-11-19,2016-02-19,CORDOBA,CHIMA,Grano seco,3673.2558139534885
3314,3033,2907,2867,2015-09-25,9.01016,-75.714422,2015-09-30,2015-11-16,2016-02-09,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3315,3034,2908,2924,2015-09-25,9.010184,-75.712511,2015-09-30,2015-11-16,2016-02-08,CORDOBA,CHIMA,Grano seco,4050.0
3316,3035,2909,2925,2015-09-27,9.012236,-75.708478,2015-10-02,2015-11-17,2016-02-12,CORDOBA,CHIMA,Grano seco,3296.5116279069766
3317,3036,2910,2925,2015-09-29,9.012153,-75.710816,2015-10-04,2015-11-19,2016-02-13,CORDOBA,CHIMA,Grano seco,3579.0697674418607
3318,3037,2911,2926,2015-10-02,9.01387,-75.713901,2015-10-08,2015-11-24,2016-02-19,CORDOBA,CHIMA,Grano seco,3861.6279069767443
3319,3038,2912,2927,2015-10-01,9.015692,-75.715546,2015-10-06,2015-11-22,2016-02-21,CORDOBA,CHIMA,Grano seco,3861.6279069767443
3320,3039,2913,2927,2015-10-01,9.014392,-75.713173,2015-10-06,2015-11-22,2016-02-20,CORDOBA,CHIMA,Grano seco,3720.9302325581393
3321,3040,2914,2928,2015-10-03,9.015161,-75.715054,2015-10-08,2015-11-24,2016-02-18,CORDOBA,CHIMA,Grano seco,3673.2558139534885
3322,3041,2915,2928,2015-10-04,9.016512,-75.718249,2015-10-09,2015-11-25,2016-02-19,CORDOBA,CHIMA,Grano seco,3673.2558139534885
3323,3042,2916,2929,2015-09-28,9.011467,-75.715316,2015-10-03,2015-11-19,2016-02-24,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3324,3043,2917,2929,2015-09-27,9.014724,-75.719888,2015-10-02,2015-11-18,2016-02-20,CORDOBA,CHIMA,Grano seco,3767.4418604651164
3325,3044,2918,2934,2015-09-25,9.014047,-75.714875,2015-09-30,2015-11-15,2016-02-16,CORDOBA,CHIMA,Grano seco,3861.6279069767443
3326,3045,2922,2934,2015-09-26,9.015022,-75.717148,2015-10-01,2015-11-16,2016-02-14,CORDOBA,CHIMA,Grano seco,3861.6279069767443
3328,3046,2919,2930,2015-09-27,9.076388889,-75.79263889,2015-10-01,2015-11-17,2016-02-10,CORDOBA,COTORRA,Grano seco,4922.093023255814
3329,3047,2920,2930,2015-09-15,9.094222222,-75.75283333,2015-09-20,2015-11-07,2016-02-28,CORDOBA,COTORRA,Grano seco,5720.930232558139
3330,3048,2921,2902,2015-09-22,9.094944444,-75.75352778,2015-09-27,2015-11-12,2016-02-08,CORDOBA,COTORRA,Grano seco,5148.837209302325
3331,3049,2923,2931,2015-10-02,9.078333333,-75.78247222,2015-10-06,2015-11-22,2016-02-12,CORDOBA,COTORRA,Grano seco,4922.093023255814
3332,3050,2924,2931,2015-10-05,9.066472222,-75.79111111,2015-10-09,2015-11-26,2016-02-18,CORDOBA,COTORRA,Grano seco,5597.674418604652
3333,3051,2925,2932,2015-10-01,9.064027778,-75.79536111,2015-10-05,2015-11-22,2016-02-15,CORDOBA,COTORRA,Grano seco,5597.674418604652
3334,3052,2926,2932,2015-10-02,9.065027778,-75.79625,2015-10-06,2015-11-23,2016-02-12,CORDOBA,COTORRA,Grano seco,5404.6511627906975
3335,3053,2927,2933,2015-10-05,9.075027778,-75.79947222,2015-10-09,2015-11-25,2016-02-18,CORDOBA,COTORRA,Grano seco,5053.488372093024
3336,3054,2928,2933,2015-09-23,9.071555556,-75.80072222,2015-09-25,2015-11-13,2016-02-10,CORDOBA,LORICA,Grano seco,4922.093023255814
3337,3055,2929,2930,2015-09-30,9.078722222,-75.78580556,2015-10-04,2015-11-20,2016-02-13,CORDOBA,COTORRA,Grano seco,5115.116279069768
3339,3057,2932,2941,2015-09-15,9.080777778,-75.76388889,2015-09-19,2015-11-06,2016-01-28,CORDOBA,COTORRA,Grano seco,4958.139534883721
3340,3058,2933,2941,2015-09-20,9.068277778,-75.79202778,2015-09-24,2015-11-09,2016-02-03,CORDOBA,LORICA,Grano seco,5597.674418604652
3341,3059,2934,2941,2015-10-03,9.078388889,-75.79433333,2015-10-07,2015-11-23,2016-02-13,CORDOBA,COTORRA,Grano seco,5308.139534883721
3342,3060,2935,2942,2015-10-13,9.081027778,-75.78594444,2015-10-17,2015-12-03,2016-02-25,CORDOBA,COTORRA,Grano seco,5530.232558139535
3343,3061,2936,2942,2015-10-05,9.08075,-75.78605556,2015-10-09,2015-11-25,2016-02-16,CORDOBA,COTORRA,Grano seco,5308.139534883721
3344,3062,2937,2833,2015-09-18,9.080444444,-75.76375,2015-09-22,2015-11-08,2016-01-26,CORDOBA,COTORRA,Grano seco,5434.883720930233
3345,3063,2938,2914,2015-10-10,9.296055556,-75.73041667,2015-10-14,2015-11-30,2016-02-25,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,2002.325581395349
3346,3064,2939,2903,2015-09-26,9.297694444,-75.72983333,2015-10-01,2015-11-14,2016-02-15,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,2123.2558139534885
3347,3065,2940,2913,2015-10-02,9.295694444,-75.73041667,2015-10-06,2015-11-22,2016-02-12,CORDOBA,PURISIMA DE LA CONCEPCION,Grano seco,2193.0232558139537
3348,3066,2941,2833,2015-09-28,9.08025,-75.79641667,2015-10-02,2015-11-18,2016-02-09,CORDOBA,COTORRA,Grano seco,5339.53488372093
3690,3507,3535,3668,2016-05-04,8.789545688,-75.86059753,2016-05-09,2016-06-25,2016-09-24,CORDOBA,MONTERIA,Grano seco,6216.279069767442
3698,3516,3547,3688,2016-05-14,8.883282,-75.76421,2016-05-19,2016-07-04,2016-09-24,CORDOBA,CERETE,Grano seco,6404.6511627906975
3699,3517,3548,3688,2016-05-17,8.879416,-75.761472,2016-05-23,2016-07-08,2016-09-25,CORDOBA,CERETE,Grano seco,6102.325581395349
3701,3518,3549,3688,2016-05-17,8.878599,-75.761976,2016-05-27,2016-07-07,2016-09-29,CORDOBA,CERETE,Grano seco,5462.790697674419
3713,3540,3571,1901,2016-04-28,9.10204861,-75.80902836,2016-05-02,2016-06-20,2016-08-22,CORDOBA,LORICA,Grano seco,6076.7441860465115
3732,3559,3653,3793,2016-05-13,9.038861111,-75.84158333,2016-05-17,2016-07-03,2016-09-19,CORDOBA,COTORRA,Grano seco,4767.441860465116
3739,3569,3657,3795,2016-04-30,8.093797,-76.144728,2016-05-05,2016-06-20,2016-09-12,CORDOBA,TIERRALTA,Grano seco,5462.790697674419
3741,3571,3654,3793,2016-05-10,9.036888889,-75.8435,2016-05-14,2016-06-29,2016-09-19,CORDOBA,COTORRA,Grano seco,5244.186046511628
3744,3582,3659,2444,2016-05-05,8.290717775,-76.16081947,2016-05-10,2016-06-26,2016-09-13,CORDOBA,VALENCIA,Grano seco,6593.023255813953
3751,3586,3663,2444,2016-04-25,8.291332116,-76.15985324,2016-04-30,2016-06-17,2016-09-07,CORDOBA,VALENCIA,Grano seco,6511.627906976744
3775,3631,3667,3808,2016-05-10,9.111805556,-75.79344444,2016-05-14,2016-06-29,2016-09-22,CORDOBA,LORICA,Grano seco,2637.2093023255816
3815,3667,3700,2452,2016-05-16,8.902501,-75.816172,2016-05-21,2016-07-04,2016-09-30,CORDOBA,CERETE,Grano seco,5116.279069767442
3816,3668,3669,3806,2016-05-04,9.039805556,-75.84138889,2016-05-08,2016-06-26,2016-09-19,CORDOBA,COTORRA,Grano seco,5651.162790697675
3817,3633,3670,3807,2016-04-25,9.044055556,-75.84233333,2016-04-29,2016-06-14,2016-09-05,CORDOBA,COTORRA,Grano seco,6197.674418604652
3818,3643,3673,3810,2016-05-17,9.050611111,-75.84113889,2016-05-22,2016-07-07,2016-09-29,CORDOBA,COTORRA,Grano seco,4767.441860465116
3819,3644,3671,3807,2016-05-16,9.043305556,-75.84308333,2016-05-20,2016-07-04,2016-09-26,CORDOBA,COTORRA,Grano seco,6122.093023255814
3820,3632,3668,3808,2016-05-09,9.110763958,-75.79216235,2016-05-13,2016-06-27,2016-09-21,CORDOBA,LORICA,Grano seco,3013.953488372093
3821,3642,3672,3809,2016-04-27,9.0495,-75.84208333,2016-05-02,2016-06-14,2016-09-08,CORDOBA,COTORRA,Grano seco,4290.697674418605
3824,3671,3710,2084,2016-05-09,9.0844779,-75.81954011,2016-05-13,2016-07-01,2016-09-19,CORDOBA,LORICA,Grano seco,4958.139534883721
3825,3672,3711,2006,2016-05-03,9.09360193,-75.81657023,,,2016-09-19,CORDOBA,LORICA,Grano seco,5339.53488372093
3826,3673,3712,2094,2016-05-04,9.13729631,-75.782161,2016-05-06,2016-06-23,2016-09-12,CORDOBA,LORICA,Grano seco,5816.279069767442
3828,3675,3714,2292,2016-05-02,9.09645356,-75.80016104,2016-05-06,2016-06-20,2016-09-14,CORDOBA,LORICA,Grano seco,5911.627906976744
3829,3676,3714,2292,2016-05-03,9.095222222,-75.79894267,2016-05-07,2016-06-23,2016-09-12,CORDOBA,LORICA,Grano seco,5651.162790697675
3830,3677,3716,2293,2016-05-07,9.10577192,-75.82050123,2016-05-12,2016-06-27,2016-09-19,CORDOBA,LORICA,Grano seco,4897.674418604651
3849,3692,3730,2124,2016-06-06,8.90189,-75.808437,2016-06-11,2016-07-27,2016-10-21,CORDOBA,CERETE,Grano seco,5260.46511627907
3851,3693,3731,2018,2016-05-19,8.90332,-75.807652,2016-05-24,2016-07-09,2016-10-02,CORDOBA,CERETE,Grano seco,6046.511627906977
3853,3694,3732,3883,2016-05-27,8.903374,-75.814942,2016-06-01,2016-07-16,2016-10-10,CORDOBA,CERETE,Grano seco,6122.093023255814
3856,3695,3733,2072,2016-05-10,8.901414,-75.809894,2016-05-15,2016-06-30,2016-09-21,CORDOBA,CERETE,Grano seco,5933.720930232558
3857,3696,3734,1841,2016-04-28,8.965797,-75.797579,2016-05-03,2016-06-18,2016-09-14,CORDOBA,SAN PELAYO,Grano seco,6310.46511627907
3859,3697,3735,3884,2016-05-15,8.924428,-75.779568,2016-05-20,2016-07-06,2016-09-25,CORDOBA,CERETE,Grano seco,6046.511627906977
3860,3698,3736,3884,2016-05-14,8.927153,-75.773955,2016-05-19,2016-07-05,2016-09-23,CORDOBA,CERETE,Grano seco,6046.511627906977
3862,3699,3737,3884,2016-05-06,8.925662,-75.766891,2016-05-11,2016-06-26,2016-09-18,CORDOBA,CERETE,Grano seco,6325.581395348837
3864,3700,3738,4403,2016-05-07,8.890839899,-75.71352481,2016-05-12,2016-06-28,2016-09-19,CORDOBA,CIENAGA DE ORO,Grano seco,5302.325581395349
3865,3701,3944,4404,2016-05-12,8.853660985,-75.76653331,2016-05-17,2016-07-02,2016-09-20,CORDOBA,CERETE,Grano seco,6027.906976744186
3866,3710,3949,4404,2016-05-04,8.852078,-75.76734,2016-05-09,2016-06-24,2016-09-17,CORDOBA,CERETE,Grano seco,6027.906976744186
3881,3715,3952,4406,2016-06-21,8.866457,-75.547978,2016-06-26,2016-08-10,2016-10-25,CORDOBA,CIENAGA DE ORO,Grano seco,4615.116279069767
3882,3716,3953,4406,2016-05-21,8.866864,-75.547018,2016-05-26,2016-07-11,2016-10-27,CORDOBA,CIENAGA DE ORO,Grano seco,4615.116279069767
3883,3717,3954,4407,2016-05-12,8.869424,-75.761638,2016-05-17,2016-07-01,2016-09-26,CORDOBA,CERETE,Grano seco,5603.488372093023
3885,3718,3955,4409,2016-05-01,8.884154997,-75.66766063,2016-05-06,2016-06-22,2016-09-20,CORDOBA,CIENAGA DE ORO,Grano seco,6338.372093023256
3888,3719,3956,4409,2016-05-02,8.884766,-75.664246,2016-05-07,2016-06-24,2016-09-20,CORDOBA,CIENAGA DE ORO,Grano seco,6613.953488372093
3890,3720,3957,4409,2016-05-02,8.885,-75.664273,2016-05-07,2016-06-24,2016-09-20,CORDOBA,CIENAGA DE ORO,Grano seco,6613.953488372093
3910,3679,3723,2006,2016-04-28,9.097116762,-75.80826236,2016-05-02,2016-06-13,2016-09-15,CORDOBA,LORICA,Grano seco,5983.720930232558
3911,3686,3718,1950,2016-05-03,9.117961628,-75.79176588,2016-05-08,2016-06-26,2016-09-14,CORDOBA,LORICA,Grano seco,5434.883720930233
3912,3685,3719,1950,2016-05-08,9.117717983,-75.79685345,2016-05-12,2016-06-30,2016-09-20,CORDOBA,LORICA,Grano seco,5816.279069767442
3913,3684,3722,1901,2016-04-30,9.097371015,-75.80527974,2016-05-04,2016-06-19,2016-09-10,CORDOBA,LORICA,Grano seco,5933.720930232558
3914,3683,3721,1901,2016-05-01,9.096481128,-75.80716802,2016-05-05,2016-06-21,2016-09-19,CORDOBA,LORICA,Grano seco,5720.930232558139
3915,3682,3724,2095,2016-04-29,9.142084408,-75.80798791,2016-05-04,2016-06-22,2016-09-12,CORDOBA,LORICA,Grano seco,5244.186046511628
3916,3681,3720,1859,2016-05-01,9.090251857,-75.81590129,2016-05-05,2016-06-19,2016-09-13,CORDOBA,LORICA,Grano seco,5720.930232558139
3917,3680,3725,2095,2016-05-02,9.139097296,-75.80645101,2016-05-06,2016-06-23,2016-09-12,CORDOBA,LORICA,Grano seco,5530.232558139535
3918,3724,3960,4411,2016-05-05,9.142211519,-75.8074166,2016-05-09,2016-06-27,2016-09-12,CORDOBA,LORICA,Grano seco,5816.279069767442
3920,3733,3969,1934,2016-05-06,9.100183232,-75.799393,2016-05-10,2016-06-25,2016-09-14,CORDOBA,LORICA,Grano seco,5434.883720930233
3921,3734,3970,2083,2016-05-05,9.105405935,-75.8036524,2016-05-10,2016-06-28,2016-09-20,CORDOBA,LORICA,Grano seco,5148.837209302325
3923,3735,3971,4411,2016-04-30,9.103785104,-75.79683958,2016-05-03,2016-06-20,2016-09-20,CORDOBA,LORICA,Grano seco,6176.744186046512
3924,3736,3972,1826,2016-05-10,8.973631304,-75.62940243,2016-05-14,2016-06-28,2016-09-21,CORDOBA,CIENAGA DE ORO,Grano seco,6006.976744186047
3926,3737,3973,1826,2016-05-12,8.97424066,-75.62895182,2016-05-16,2016-07-01,2016-09-14,CORDOBA,CIENAGA DE ORO,Grano seco,5816.279069767442
3927,3738,3974,1866,2016-05-01,9.0777381,-75.81147722,2016-05-05,2016-06-23,2016-09-13,CORDOBA,LORICA,Grano seco,5911.627906976744
3929,3739,3975,1856,2016-05-10,9.089519473,-75.8148758,2016-05-14,2016-06-30,2016-09-20,CORDOBA,LORICA,Grano seco,6102.325581395349
3930,3740,3976,2294,2016-05-06,9.141046636,-75.80854581,2016-05-10,2016-06-24,2016-09-14,CORDOBA,LORICA,Grano seco,5816.279069767442
3931,3741,3977,2035,2016-05-02,9.091208537,-75.8159503,2016-05-07,2016-06-23,2016-09-12,CORDOBA,LORICA,Grano seco,5339.53488372093
3932,3742,3978,2081,2016-05-10,9.10624047,-75.793651,2016-05-15,2016-06-29,2016-09-19,CORDOBA,LORICA,Grano seco,5911.627906976744
3935,3745,3980,1856,2016-05-07,9.126058,-75.810424,2016-05-12,2016-06-30,2016-09-18,CORDOBA,LORICA,Grano seco,5434.883720930233
3936,3750,3984,2094,2016-05-02,9.138218667,-75.78009016,2016-05-06,2016-06-20,2016-09-13,CORDOBA,LORICA,Grano seco,5244.186046511628
3937,3743,3979,2293,2016-05-12,9.094586883,-75.81618215,2016-05-16,2016-06-29,2016-09-24,CORDOBA,LORICA,Grano seco,4767.441860465116
