ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor
3279,2999,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5148.837209,4,47,87,55000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3280,3000,Manual,NO,Otro,Maiz,NO,Manual,NO,1,1525.581395,5,51,84,15000,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,3001,Manual,NO,Sinko (Syngenta),Maiz,NO,Manual,SI,1,2825.581395,5,52,84,41000,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3282,3002,Manual,NO,Otro,Maiz,NO,Manual,SI,1.1,2790.697674,5,48,87,41000,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3285,3005,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.3,4050,5,47,83,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1
3286,3006,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.4,4144.186047,5,47,83,72000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1
3287,3007,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1,4144.186047,5,46,84,72000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1
3290,3010,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1,3627.906977,5,47,87,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
3291,3011,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,3,3720.930233,5,47,85,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
3292,3012,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1,2825.581395,5,46,89,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
3293,3013,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3,1286.046512,6,47,93,72000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3294,3014,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.1,1116.27907,5,45,92,71000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3295,3015,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,3,1116.27907,5,46,91,72000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3297,3016,Manual,NO,DK7088,Maiz,NO,Manual,NO,2,5053.488372,4,47,88,55000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,15,0,0,15,0,0,15,0,0,0,0,0,1
3298,3017,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,2,4767.44186,4,42,89,55000,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3299,3018,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,4958.139535,4,48,82,55000,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3300,3019,Manual,NO,Otro,Maiz,NO,Manual,NO,1,1716.27907,5,49,83,33000,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3301,3020,Manual,NO,Otro,Maiz,NO,Manual,NO,1,1758.139535,5,47,84,30000,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3302,3021,Manual,NO,Otro,Maiz,NO,Manual,NO,1,1906.976744,4,17,115,30000,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3303,3022,Manual,NO,PIONEER 30F35,Maiz,SI,Manual,SI,1,4426.744186,5,47,86,70000,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3304,3023,Manual,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1,2976.744186,5,46,92,72000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,2
3305,3024,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Manual,SI,4,3767.44186,5,47,88,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2
3306,3025,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.5,3906.976744,5,47,89,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2
3307,3026,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1.6,3955.813953,5,48,89,73000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2
3308,3027,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1,4144.186047,5,47,86,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2
3309,3028,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.7,3767.44186,5,48,86,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2
3310,3029,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1,4133.72093,5,46,90,72000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3311,3030,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1,3767.44186,5,46,88,72000,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1
3312,3031,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1,3673.255814,5,47,91,73000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3313,3032,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1.5,3673.255814,5,47,92,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3314,3033,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.2,3767.44186,5,47,85,73000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3315,3034,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,4,4050,5,47,84,73000,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3316,3035,Manual,NO,Otro,Maiz,SI,Manual,SI,1.3,3296.511628,5,46,87,71000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3317,3036,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.5,3579.069767,5,46,86,71000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,2
3318,3037,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,2,3861.627907,6,47,87,72000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3319,3038,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,1,3861.627907,5,47,91,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74.5,0,0,0,0,0,0,0,0,0,0,0,2
3320,3039,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2,3720.930233,5,47,90,73000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.5,0,0,0,0,0,0,0,0,0,0,0,2
3321,3040,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.2,3673.255814,5,47,86,71000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3322,3041,Manual,NO,P3966 (Pioneer),Maiz,SI,Manual,SI,1.5,3673.255814,5,47,86,71000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3323,3042,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,4.4,3767.44186,5,47,97,73000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
3324,3043,Mecanizado,SI,DK 234 YGRR,Maiz,SI,Manual,SI,2.4,3767.44186,5,47,94,73000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,2
3325,3044,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,SI,1,3861.627907,5,46,93,72000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2
3326,3045,Manual,NO,DK 234 YGRR,Maiz,SI,Manual,SI,1,3861.627907,5,46,90,72000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2
3328,3046,Manual,NO,DK 234,Maiz,NO,Manual,NO,3,4922.093023,4,47,85,55000,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3329,3047,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5720.930233,5,48,113,55000,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3
3330,3048,Manual,NO,DK 234,Maiz,NO,Manual,NO,1.5,5148.837209,5,46,88,55000,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3331,3049,Mecanizado,NO,DK 234,Maiz,NO,Manual,NO,6,4922.093023,4,47,82,55000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3332,3050,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,2,5597.674419,4,48,84,55000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3333,3051,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,6,5597.674419,4,48,85,65000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3334,3052,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5404.651163,4,48,81,55000,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3335,3053,Manual,NO,Impacto (Syngenta),Maiz,NO,Manual,NO,1.5,5053.488372,4,47,85,55000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3336,3054,Mecanizado,NO,DK7088,Maiz,NO,Manual,NO,3,4922.093023,2,49,89,55000,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,22.5,0,0,22.5,0,0,22.5,0,0,0,0,0,1
3337,3055,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5115.116279,4,47,85,55000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,22.5,0,0,22.5,0,0,22.5,0,0,0,0,0,1
3339,3057,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,4958.139535,4,48,83,55000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3340,3058,Manual,SI,PIONEER 30F35 H,Maiz,NO,Manual,NO,1.5,5597.674419,4,46,86,60000,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3341,3059,Manual,SI,DK 234,Maiz,NO,Manual,NO,1,5308.139535,4,47,82,55000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3342,3060,Mecanizado,SI,DK7088,Maiz,NO,Manual,NO,4,5530.232558,4,47,84,60000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3343,3061,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5308.139535,4,47,83,55000,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,2
3344,3062,Manual,SI,DK 234,Maiz,NO,Manual,NO,1,5434.883721,4,47,79,58000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3345,3063,Manual,NO,Otro,Maiz,NO,Manual,NO,1,2002.325581,4,47,87,30000,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3346,3064,Manual,NO,Otro,Maiz,NO,Manual,NO,1,2123.255814,5,44,93,32000,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3347,3065,Manual,NO,Otro,Maiz,NO,Manual,NO,1,2193.023256,4,47,82,32000,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1
3348,3066,Manual,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,2,5339.534884,4,47,83,60000,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,61,0,0,15,0,0,15,0,0,0,0,0,2
3690,3507,Mecanizado,SI,Status (Syngenta),Maiz,SI,Manual,NO,2,6216.27907,5,47,91,62000,13,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,161,0,0,0,0,0,90,0,0,0,0,0,5
3698,3516,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,24,6404.651163,5,46,82,74000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3699,3517,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Mecanizada,SI,2,6102.325581,6,46,79,72000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3701,3518,Mecanizado,SI,P4082 (Pioneer),Algodón,NO,Mecanizada,NO,1,5462.790698,10,41,84,72000,14,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,0,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3713,3540,Mecanizado,SI,DK7088,Algodón,SI,Mecanizada,NO,11.2,6076.744186,4,49,63,62000,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
3732,3559,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,1,4767.44186,4,47,78,62000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
3739,3569,Manual,SI,Impacto (Syngenta),Maiz,SI,Manual,NO,2,5462.790698,5,46,84,62000,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
3741,3571,Manual,SI,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,4,5244.186047,4,46,82,62000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3744,3582,Mecanizado,NO,Impacto (Syngenta),Maiz,NO,Manual,SI,30,6593.023256,5,47,79,74000,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,92,0,40,0,0,0,30,0,0,0,0,1,3
3751,3586,Mecanizado,SI,Impacto (Syngenta),Maiz,NO,Manual,SI,20,6511.627907,5,48,82,74000,60,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,12,92,0,40,0,0,0,30,0,0,0,0,1,3
3775,3631,Mecanizado,SI,DK 234,Pastos,SI,Mecanizada,NO,15,2637.209302,4,46,85,65000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3815,3667,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2,5116.27907,5,44,88,71000,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
3816,3668,Manual,SI,DK 234,Maiz,NO,Manual,NO,2,5651.162791,4,49,85,62000,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3817,3633,Manual,SI,DK7088,Maiz,NO,Manual,NO,2,6197.674419,4,46,83,62000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,30,0,0,0,0,0,2
3818,3643,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2,4767.44186,5,46,84,65000,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,57.5,0,0,0,0,0,0,0,0,0,0,0,1
3819,3644,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,1.5,6122.093023,4,45,84,65000,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3820,3632,Mecanizado,SI,P3966 (Pioneer),Pastos,NO,Mecanizada,NO,10,3013.953488,4,45,86,65000,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3821,3642,Manual,NO,Otro,Maiz,SI,Manual,NO,1,4290.697674,5,43,86,55000,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,2
3824,3671,Mecanizado,SI,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,3,4958.139535,4,49,80,62000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3825,3672,Mecanizado,SI,DK 234,Maiz,SI,Manual,NO,2,5339.534884,,,,"0     NaN
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
Name: AREA, Length: 882, dtype: float64",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,3673,Mecanizado,SI,DK 234,Maiz,NO,Manual,NO,3,5816.27907,2,48,81,65000,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3828,3675,Mecanizado,SI,PIONEER 30F35 H,Maiz,SI,Manual,NO,3,5911.627907,4,45,86,65000,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,2
3829,3676,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,5651.162791,4,47,81,65000,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,3
3830,3677,Mecanizado,SI,DK 1596,Maiz,SI,Mecanizada,NO,4,4897.674419,5,46,84,65000,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1
3849,3692,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,1,5260.465116,5,46,86,71000,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,69,0,0,0,0,0,30,0,0,0,0,0,3
3851,3693,Mecanizado,NO,Otro,Algodón,SI,Manual,SI,4.5,6046.511628,5,46,85,71000,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,15,115,0,15,0,0,15,0,0,0,0,0,1,2
3853,3694,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,1,6122.093023,5,45,86,72500,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3856,3695,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,NO,2,5933.72093,5,46,83,72000,14,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,138,0,0,0,0,0,60,0,0,0,0,0,5
3857,3696,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,4.3,6310.465116,5,46,88,76000,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,15,106,0,15,0,0,15,30,0,0,0,0,1,3
3859,3697,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,21,6046.511628,5,47,81,80000,12,0,0,0,1,0,0,0,0,0,2,2,0,0,1,3,2,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3860,3698,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,9,6046.511628,5,47,80,80000,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3862,3699,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,31,6325.581395,5,46,84,84000,12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,15,92,0,15,0,0,15,30,0,0,0,0,1,3
3864,3700,Manual,SI,Otro,Maiz,SI,Manual,SI,1,5302.325581,5,47,83,62000,12,0,0,0,0,0,0,0,0,0,2,1,0,0,1,7,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
3865,3701,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,4,6027.906977,5,46,80,70000,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
3866,3710,Mecanizado,SI,Otro,Algodón,SI,Manual,SI,5,6027.906977,5,46,85,70000,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,115,0,0,0,0,0,30,0,0,0,0,0,3
3881,3715,Manual,NO,Otro,Pastos,SI,Manual,SI,2,4615.116279,5,45,76,68000,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,75,0,0,12,0,0,36,0,0,0,0,0,4
3882,3716,Manual,NO,PIONEER 30F35,Pastos,SI,Manual,SI,1,4615.116279,5,46,108,70000,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,53.5,0,0,7.5,0,0,37.5,0,0,0,0,0,4
3883,3717,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,2.5,5603.488372,5,45,87,80500,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,68.8,0,0,9,0,0,21,0,0,0,0,0,5
3885,3718,Manual,SI,PIONEER 30F35 HRR,Maiz,SI,Manual,SI,5,6338.372093,5,47,90,74000,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3
3888,3719,Manual,SI,Otro,Maiz,SI,Manual,NO,1,6613.953488,5,48,88,71000,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3
3890,3720,Manual,SI,Otro,Maiz,SI,Manual,SI,1,6613.953488,5,48,88,72000,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,3
3910,3679,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,15,5983.72093,4,42,94,65000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3911,3686,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,NO,Manual,NO,2,5434.883721,5,49,80,63000,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3912,3685,Mecanizado,SI,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,4,5816.27907,4,49,82,65000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
3913,3684,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,16,5933.72093,4,46,83,65000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
3914,3683,Mecanizado,SI,DK7088,Frijol,NO,Mecanizada,NO,5,5720.930233,4,47,90,62000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,92,0,0,0,0,0,30,0,0,0,0,0,3
3915,3682,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,6,5244.186047,5,49,82,62000,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2
