ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose
4547,4325,Manual,NO,Otro,Algodón,SI,Mecanizada,NO,1.0,7723.255813953488,6.0,49.0,86.0,75000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4548,4326,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.1,7817.441860465116,6.0,48.0,85.0,76000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4551,4295,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,3.5,5911.627906976744,7.0,50.0,74.0,62500.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4554,4285,Manual,NO,Otro,Maiz,NO,Manual,NO,1.2,5651.162790697675,7.0,47.0,81.0,70000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4556,4222,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,5.4,7303.720930232558,6.0,48.0,79.0,70000.0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4557,4173,Mecanizado,NO,DK7088,Maiz,SI,Mecanizada,NO,1.0,7618.372093023256,7.0,51.0,83.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4558,4432,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Manual,NO,1.2,7341.86046511628,4.0,49.0,83.0,60000.0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1
4559,4170,Manual,NO,Otro,Maiz,SI,Manual,NO,1.0,6562.790697674419,6.0,49.0,83.0,60000.0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
4560,4172,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,4.1,7246.511627906977,6.0,58.0,77.0,60000.0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4561,4171,Manual,NO,Otro,Algodón,SI,Manual,NO,1.7,5501.162790697675,6.0,48.0,86.0,65000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4562,4253,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,5.5,7532.558139534884,6.0,48.0,84.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4563,4208,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,2.1,7421.86046511628,7.0,51.0,81.0,70000.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4564,4215,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,2.1,7256.976744186046,6.0,49.0,84.0,63000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4565,4205,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Mecanizada,NO,1.0,7063.9534883720935,5.0,48.0,92.0,60000.0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4566,4216,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,2.7,7198.837209302325,6.0,48.0,81.0,70000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
4567,4217,Mecanizado,NO,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,NO,1.3,7532.558139534884,7.0,51.0,81.0,63000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4568,4218,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,10.1,6674.418604651163,6.0,48.0,86.0,63000.0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4569,4206,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.0,7627.906976744186,7.0,49.0,89.0,60000.0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4570,4182,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,4.3,7720.93023255814,6.0,48.0,93.0,68000.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4571,4219,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,6.5,7008.139534883721,6.0,51.0,76.0,63000.0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0
4574,4221,Mecanizado,NO,Sinko (Syngenta),Maiz,SI,Mecanizada,NO,8.6,6769.767441860466,7.0,42.0,90.0,66000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4575,4180,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,4.4,7063.9534883720935,5.0,47.0,95.0,70000.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4576,4212,Mecanizado,NO,DK7088,Algodón,SI,Mecanizada,NO,2.1,7534.883720930233,6.0,49.0,81.0,62000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4577,4181,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,3.1,7063.9534883720935,4.0,49.0,90.0,68000.0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4596,4163,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,5.8,5768.604651162791,7.0,48.0,84.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4597,4211,Mecanizado,NO,Otro,Algodón,NO,Mecanizada,NO,4.0,6593.023255813953,7.0,49.0,77.0,65000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4598,4162,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,2.5,5911.627906976744,6.0,50.0,83.0,61000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4599,4210,Mecanizado,NO,PIONEER 30F35 HRR,Algodón,NO,Mecanizada,NO,7.4,6697.674418604651,6.0,50.0,74.0,65000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4600,4228,Mecanizado,NO,PIONEER 30F35,Algodón,NO,Mecanizada,NO,3.7,5813.953488372093,6.0,52.0,74.0,62000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4601,4166,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,1.8,7440.697674418605,5.0,49.0,93.0,58000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
4602,4230,Mecanizado,NO,DK7088,Maiz,NO,Mecanizada,NO,2.2,6216.744186046512,6.0,47.0,83.0,61000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4605,4151,Manual,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.5,6197.674418604652,4.0,50.0,75.0,68750.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
4606,4149,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.4,5839.53488372093,3.0,47.0,86.0,62500.0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4607,4150,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,1.3,5528.720930232558,5.0,46.0,86.0,60500.0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4608,4179,Mecanizado,NO,Cerato (Syngenta),Algodón,SI,Mecanizada,NO,2.9,7440.697674418605,6.0,49.0,68.0,58000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4609,4177,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,4.9,7627.906976744186,1.0,48.0,87.0,60000.0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
4610,4178,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,1.7,7627.906976744186,6.0,49.0,80.0,60000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4611,4175,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.5,7151.162790697675,7.0,49.0,82.0,61000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4612,4176,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,6.2,7151.162790697675,6.0,49.0,85.0,60000.0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
4613,4214,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,5.4,7534.883720930233,5.0,50.0,78.0,66000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4614,4157,Manual,NO,Otro,Maiz,SI,Manual,NO,1.8,7627.906976744186,6.0,50.0,81.0,72000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4615,4167,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,2.8,7440.697674418605,6.0,50.0,83.0,70000.0,16,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1
4616,4269,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,5.2,6674.418604651163,5.0,51.0,81.0,65000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4618,4277,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,3.3,6466.279069767442,4.0,50.0,83.0,69000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4620,4276,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.7,5720.930232558139,4.0,57.0,80.0,69500.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4621,4274,Mecanizado,NO,Otro,Algodón,NO,Mecanizada,NO,4.6,5720.930232558139,5.0,49.0,80.0,68000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4623,4278,Mecanizado,NO,PIONEER 30F35 HRR,Algodón,SI,Mecanizada,NO,1.9,5887.209302325582,6.0,52.0,76.0,70000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4625,4271,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,3.0,6436.046511627907,5.0,48.0,81.0,66700.0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
4627,4272,Mecanizado,NO,P4082 (Pioneer),Maiz,SI,Mecanizada,NO,5.3,5745.348837209303,5.0,50.0,81.0,66800.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4628,4273,Mecanizado,NO,DK7088,Algodón,SI,Mecanizada,NO,2.9,6310.46511627907,6.0,49.0,84.0,65750.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4629,4169,Manual,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,2.0,6404.6511627906975,5.0,47.0,79.0,65000.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4630,4168,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,4.1,6593.023255813953,6.0,48.0,74.0,60000.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4631,4224,Manual,NO,P4082 (Pioneer),Maiz,SI,Manual,NO,1.3,6498.837209302325,5.0,49.0,80.0,63000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4632,4267,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.0,6027.906976744186,5.0,48.0,66.0,58600.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4633,4266,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,6.0,5838.9534883720935,5.0,49.0,83.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4634,4294,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,2.6,6128.488372093024,6.0,49.0,83.0,61000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4635,4309,Mecanizado,NO,PIONEER 30F35 HRR,Maiz,SI,Mecanizada,NO,1.7,6245.348837209303,6.0,49.0,83.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4636,4229,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,4.6,5860.46511627907,6.0,48.0,71.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4637,4226,Mecanizado,NO,Otro,Algodón,NO,Mecanizada,NO,5.8,5860.46511627907,6.0,49.0,55.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4638,4227,Mecanizado,NO,Otro,Algodón,NO,Mecanizada,NO,4.0,5651.162790697675,7.0,50.0,83.0,62000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4639,4158,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,7.4,6197.674418604652,5.0,52.0,82.0,61000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4640,4312,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.0,6664.883720930233,1.0,49.0,84.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4641,4159,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,7.4,6498.837209302325,6.0,49.0,83.0,59000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
4642,4311,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.0,6157.441860465116,7.0,51.0,76.0,61500.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4643,4310,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.2,6436.046511627907,7.0,53.0,74.0,59800.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4644,4255,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,2.1,5838.9534883720935,4.0,51.0,80.0,60000.0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4645,4254,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,1.4,6169.186046511628,5.0,49.0,81.0,59700.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4647,4314,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,1.2,6562.790697674419,5.0,48.0,85.0,60800.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4650,4154,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,2.7,7440.697674418605,6.0,50.0,82.0,70000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4651,4315,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,1.1,6948.837209302326,6.0,49.0,83.0,61000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4652,4156,Manual,SI,Otro,Maiz,SI,Manual,NO,1.1,7723.255813953488,7.0,48.0,86.0,58000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4653,4318,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,2.4,5816.279069767442,6.0,51.0,78.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4654,4316,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,4.6,6440.813953488372,5.0,49.0,81.0,61000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4655,4317,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,3.0,6755.813953488372,6.0,50.0,79.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4656,4264,Mecanizado,NO,PIONEER 30F35 HRR,Algodón,SI,Mecanizada,NO,6.2,6027.906976744186,6.0,50.0,84.0,69800.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4657,4260,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,10.5,6388.372093023256,6.0,41.0,93.0,68500.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4658,4262,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,10.0,6404.6511627906975,6.0,49.0,84.0,70000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
4659,4263,Mecanizado,NO,P4082 (Pioneer),Algodón,SI,Mecanizada,NO,2.7,6225.0,6.0,50.0,83.0,68000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4660,4313,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,1.8,6722.093023255814,6.0,50.0,81.0,59800.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4661,4225,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,13.7,6147.790697674419,6.0,49.0,85.0,72000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4662,4155,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,1.0,7532.558139534884,5.0,49.0,84.0,69000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4663,4231,Manual,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.0,6817.441860465116,6.0,49.0,84.0,63000.0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4664,4164,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,2.4,5745.348837209303,6.0,50.0,82.0,60000.0,15,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0
4665,4259,Manual,NO,DK7088,Maiz,SI,Manual,NO,1.2,5730.46511627907,6.0,51.0,81.0,60500.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4666,4165,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,3.4,5873.488372093024,5.0,52.0,81.0,59000.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4667,4161,Mecanizado,NO,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,4.6,6674.418604651163,6.0,51.0,82.0,67000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4668,4160,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,4.3,6674.418604651163,5.0,50.0,86.0,70000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4669,4256,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,2.2,6197.674418604652,5.0,50.0,85.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4670,4268,Manual,NO,Otro,Maiz,SI,Manual,NO,1.0,6736.511627906977,6.0,49.0,79.0,61000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4671,4323,Manual,NO,Otro,Maiz,SI,Manual,NO,1.0,6900.581395348838,4.0,49.0,83.0,64200.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4672,4322,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,2.1,5983.720930232558,6.0,49.0,84.0,60000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4673,4321,Mecanizado,NO,Otro,Algodón,NO,Mecanizada,NO,2.0,6105.325581395349,5.0,51.0,83.0,59800.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4674,4320,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,2.2,6216.279069767442,6.0,49.0,80.0,70000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4675,4319,Mecanizado,NO,P3966 (Pioneer),Algodón,SI,Mecanizada,NO,2.3,6140.46511627907,5.0,52.0,78.0,67600.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
